subject_id,trial,choice,rt,win,reward,iti,p1,p2,p3
1767768139923,62,1,550,1,1,4,0.8155235266519704,0.607606634024305,0.47696303667256845
1767768139923,63,2,552,1,1,4,0.8005558470329673,0.6076113768675817,0.4900167183266659
1767768139923,64,2,416,0,-1,1,0.7505884391002651,0.6216423448289093,0.5494998577468165
1767768139923,65,1,340,0,-1,1,0.7039379526841485,0.6313617495627966,0.492385910293967
1767768139923,66,2,640,1,1,4,0.7136479457211926,0.6966418899730239,0.5033026945721756
1767768139923,67,2,386,1,1,1,0.5962381193300248,0.6161212194369347,0.43128979363398934
1767768139923,68,2,370,0,-1,4,0.5718329952132818,0.6475268144374039,0.4126749086087795
1767768139923,69,3,356,0,-1,4,0.5300624177058911,0.6960539493528063,0.3688277059285533
1767768139923,70,1,372,1,1,4,0.41358931147087813,0.7324473552773062,0.3432080848143172
1767768139923,71,1,478,0,-1,1,0.37915276697659783,0.7528473717544966,0.4277006682793028
1767768139923,72,1,1061,1,1,1,0.4086970095815983,0.6619871177230542,0.430841896920389
1767768139923,73,1,403,0,-1,1,0.4658129738645168,0.669066052308489,0.45314382736075304
1767768139923,74,2,310,1,1,1,0.48131803240004434,0.6992464374592945,0.58327103868773
1767768139923,75,2,340,1,1,4,0.4535675241222457,0.6705373278751368,0.5651333118722208
1767768139923,76,2,344,1,1,1,0.3984975581767525,0.678845319456403,0.6022936776106629
1767768139923,77,2,491,1,1,1,0.33105094458687384,0.6305673131654511,0.6065654861305823
1767768139923,78,2,415,1,1,4,0.423010964753703,0.6773149130542268,0.5939605424559385
1767768139923,79,2,390,1,1,1,0.3692889578112163,0.7052350866837105,0.6425820832099625
1767768139923,80,2,324,0,-1,4,0.3922703238299153,0.728009528229468,0.6548178701094333
1767768139923,81,2,419,1,1,4,0.31754838252524187,0.6409864427217139,0.7216173893285929
1767768139923,82,2,353,0,-1,4,0.24725793609568297,0.6021065140076336,0.713600802977656
1767768139923,83,3,402,1,1,1,0.3584269890228352,0.5599521841791116,0.8193668008325826
1767768139923,84,3,341,1,1,4,0.45664988869731443,0.5774525645146912,0.8724693175543925
1767768139923,85,3,671,1,1,1,0.3952681285641338,0.4845026308459187,0.8295580027225957
1767768139923,86,3,266,1,1,4,0.39185347987725266,0.5219555474737085,0.8739867429140028
1767768139923,87,3,401,0,-1,1,0.3158714249063608,0.45841149844462714,0.8923063431877042
1767768139923,88,3,416,0,-1,1,0.39025339397089387,0.43741800744985787,0.8320314145307226
1767768139923,89,3,582,0,-1,4,0.44116368906593234,0.5762715249804818,0.8853328021774814
1767768139923,90,1,416,1,1,1,0.3848711145112672,0.6407846455332146,0.8442196286512489
1767768139923,91,1,345,1,1,4,0.3656236210869448,0.6351678956115008,0.7801779839598664
1767768139923,92,1,365,1,1,4,0.47818369856258314,0.6709553978540896,0.8679148559267951
1767768139923,93,1,402,1,1,4,0.4619758454120364,0.6178343301319921,0.8437881590174947
1767768139923,94,1,403,1,1,4,0.4625021710067523,0.6673056981940175,0.7963890463403531
1767768139923,95,1,475,1,1,4,0.4720521084848644,0.7349162270359045,0.7523513116624764
1767768139923,96,1,430,1,1,4,0.5517283773218403,0.7223177105854216,0.8821568635995946
1767768139923,97,1,324,0,-1,4,0.42084847528808333,0.7883363679339456,0.8675915149264081
1767768139923,98,1,389,0,-1,4,0.39672563597949434,0.8424242721607474,0.8727170429457857
1767768139923,99,2,371,1,1,1,0.3516171873505232,0.8489632149183323,0.8649962097284465
1767768139923,100,2,327,1,1,4,0.3566896938189281,0.8937441349097844,0.8781527170376908
